"Year";"Forest zone";"Canton";"Type of owner";"Forest owners number";"Total forest area";"Productive forest area"
"2019";"Central Plain";"Basel-Stadt";">>Other public forest";0;0;0
"2019";"Central Plain";"Basel-Landschaft";"Type of owners - total";0;0;0
"2019";"Central Plain";"Basel-Landschaft";"Private forest";0;0;0
"2019";"Central Plain";"Basel-Landschaft";"Public forest";0;0;0
"2019";"Central Plain";"Basel-Landschaft";">>Federal forest";0;0;0
"2019";"Central Plain";"Basel-Landschaft";">>Cantonal forest";0;0;0
"2019";"Central Plain";"Basel-Landschaft";">>Municipality forest";0;0;0
"2019";"Central Plain";"Basel-Landschaft";">>Bourgeois forest";0;0;0
"2019";"Central Plain";"Basel-Landschaft";">>Other public forest";0;0;0
"2019";"Central Plain";"Schaffhausen";"Type of owners - total";410;1229;1209
"2019";"Central Plain";"Schaffhausen";"Private forest";403;472;472
"2019";"Central Plain";"Schaffhausen";"Public forest";7;757;737
"2019";"Central Plain";"Schaffhausen";">>Federal forest";0;0;0
"2019";"Central Plain";"Schaffhausen";">>Cantonal forest";0;0;0
"2019";"Central Plain";"Schaffhausen";">>Municipality forest";6;749;729
"2019";"Central Plain";"Schaffhausen";">>Bourgeois forest";0;0;0
"2019";"Central Plain";"Schaffhausen";">>Other public forest";1;8;8
"2019";"Central Plain";"Appenzell Ausserrhoden";"Type of owners - total";0;0;0
"2019";"Central Plain";"Appenzell Ausserrhoden";"Private forest";0;0;0
"2019";"Central Plain";"Appenzell Ausserrhoden";"Public forest";0;0;0
"2019";"Central Plain";"Appenzell Ausserrhoden";">>Federal forest";0;0;0
"2019";"Central Plain";"Appenzell Ausserrhoden";">>Cantonal forest";0;0;0
"2019";"Central Plain";"Appenzell Ausserrhoden";">>Municipality forest";0;0;0
"2019";"Central Plain";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"2019";"Central Plain";"Appenzell Ausserrhoden";">>Other public forest";0;0;0
"2019";"Central Plain";"Appenzell Innerrhoden";"Type of owners - total";0;0;0
"2019";"Central Plain";"Appenzell Innerrhoden";"Private forest";0;0;0
"2019";"Central Plain";"Appenzell Innerrhoden";"Public forest";0;0;0
"2019";"Central Plain";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"2019";"Central Plain";"Appenzell Innerrhoden";">>Cantonal forest";0;0;0
"2019";"Central Plain";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"2019";"Central Plain";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"2019";"Central Plain";"Appenzell Innerrhoden";">>Other public forest";0;0;0
"2019";"Central Plain";"St. Gallen";"Type of owners - total";5049;9424;9414
"2019";"Central Plain";"St. Gallen";"Private forest";4889;5566;5561
"2019";"Central Plain";"St. Gallen";"Public forest";160;3858;3853
"2019";"Central Plain";"St. Gallen";">>Federal forest";1;198;196
"2019";"Central Plain";"St. Gallen";">>Cantonal forest";1;513;512
"2019";"Central Plain";"St. Gallen";">>Municipality forest";8;196;196
"2019";"Central Plain";"St. Gallen";">>Bourgeois forest";8;1828;1827
"2019";"Central Plain";"St. Gallen";">>Other public forest";142;1123;1122
"2019";"Central Plain";"Graubünden / Grigioni / Grischun";"Type of owners - total";0;0;0
"2019";"Central Plain";"Graubünden / Grigioni / Grischun";"Private forest";0;0;0
"2019";"Central Plain";"Graubünden / Grigioni / Grischun";"Public forest";0;0;0
"2019";"Central Plain";"Graubünden / Grigioni / Grischun";">>Federal forest";0;0;0
"2019";"Central Plain";"Graubünden / Grigioni / Grischun";">>Cantonal forest";0;0;0
"2019";"Central Plain";"Graubünden / Grigioni / Grischun";">>Municipality forest";0;0;0
"2019";"Central Plain";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"2019";"Central Plain";"Graubünden / Grigioni / Grischun";">>Other public forest";0;0;0
"2019";"Central Plain";"Aargau";"Type of owners - total";9234;30657;29486
"2019";"Central Plain";"Aargau";"Private forest";9090;6610;6570
"2019";"Central Plain";"Aargau";"Public forest";144;24047;22916
"2019";"Central Plain";"Aargau";">>Federal forest";1;36;36
"2019";"Central Plain";"Aargau";">>Cantonal forest";1;248;244
"2019";"Central Plain";"Aargau";">>Municipality forest";12;1513;1390
"2019";"Central Plain";"Aargau";">>Bourgeois forest";129;22212;21217
"2019";"Central Plain";"Aargau";">>Other public forest";1;38;29
"2019";"Central Plain";"Thurgau";"Type of owners - total";9030;20222;20185
"2019";"Central Plain";"Thurgau";"Private forest";8960;11424;11424
"2019";"Central Plain";"Thurgau";"Public forest";70;8798;8761
"2019";"Central Plain";"Thurgau";">>Federal forest";1;196;159
"2019";"Central Plain";"Thurgau";">>Cantonal forest";1;1396;1396
"2019";"Central Plain";"Thurgau";">>Municipality forest";6;326;326
"2019";"Central Plain";"Thurgau";">>Bourgeois forest";45;5795;5795
"2019";"Central Plain";"Thurgau";">>Other public forest";17;1085;1085
"2019";"Central Plain";"Ticino";"Type of owners - total";0;0;0
"2019";"Central Plain";"Ticino";"Private forest";0;0;0
"2019";"Central Plain";"Ticino";"Public forest";0;0;0
"2019";"Central Plain";"Ticino";">>Federal forest";0;0;0
"2019";"Central Plain";"Ticino";">>Cantonal forest";0;0;0
"2019";"Central Plain";"Ticino";">>Municipality forest";0;0;0
"2019";"Central Plain";"Ticino";">>Bourgeois forest";0;0;0
"2019";"Central Plain";"Ticino";">>Other public forest";0;0;0
"2019";"Central Plain";"Vaud";"Type of owners - total";9936;31080;28388
"2019";"Central Plain";"Vaud";"Private forest";9713;10472;9517
"2019";"Central Plain";"Vaud";"Public forest";223;20608;18871
"2019";"Central Plain";"Vaud";">>Federal forest";1;90;66
"2019";"Central Plain";"Vaud";">>Cantonal forest";1;2432;2196
"2019";"Central Plain";"Vaud";">>Municipality forest";221;18086;16609
"2019";"Central Plain";"Vaud";">>Bourgeois forest";0;0;0
"2019";"Central Plain";"Vaud";">>Other public forest";0;0;0
"2019";"Central Plain";"Valais / Wallis";"Type of owners - total";0;0;0
"2019";"Central Plain";"Valais / Wallis";"Private forest";0;0;0
"2019";"Central Plain";"Valais / Wallis";"Public forest";0;0;0
"2019";"Central Plain";"Valais / Wallis";">>Federal forest";0;0;0
"2019";"Central Plain";"Valais / Wallis";">>Cantonal forest";0;0;0
"2019";"Central Plain";"Valais / Wallis";">>Municipality forest";0;0;0
"2019";"Central Plain";"Valais / Wallis";">>Bourgeois forest";0;0;0
"2019";"Central Plain";"Valais / Wallis";">>Other public forest";0;0;0
"2019";"Central Plain";"Neuchâtel";"Type of owners - total";0;0;0
"2019";"Central Plain";"Neuchâtel";"Private forest";0;0;0
"2019";"Central Plain";"Neuchâtel";"Public forest";0;0;0
"2019";"Central Plain";"Neuchâtel";">>Federal forest";0;0;0
"2019";"Central Plain";"Neuchâtel";">>Cantonal forest";0;0;0
"2019";"Central Plain";"Neuchâtel";">>Municipality forest";0;0;0
"2019";"Central Plain";"Neuchâtel";">>Bourgeois forest";0;0;0
"2019";"Central Plain";"Neuchâtel";">>Other public forest";0;0;0
"2019";"Central Plain";"Genève";"Type of owners - total";1595;3003;2599
"2019";"Central Plain";"Genève";"Private forest";1564;1045;961
"2019";"Central Plain";"Genève";"Public forest";31;1958;1638
"2019";"Central Plain";"Genève";">>Federal forest";1;15;15
"2019";"Central Plain";"Genève";">>Cantonal forest";1;1600;1362
"2019";"Central Plain";"Genève";">>Municipality forest";28;302;225
"2019";"Central Plain";"Genève";">>Bourgeois forest";0;0;0
"2019";"Central Plain";"Genève";">>Other public forest";1;41;36
"2019";"Central Plain";"Jura";"Type of owners - total";0;0;0
"2019";"Central Plain";"Jura";"Private forest";0;0;0
"2019";"Central Plain";"Jura";"Public forest";0;0;0
"2019";"Central Plain";"Jura";">>Federal forest";0;0;0
"2019";"Central Plain";"Jura";">>Cantonal forest";0;0;0
"2019";"Central Plain";"Jura";">>Municipality forest";0;0;0
"2019";"Central Plain";"Jura";">>Bourgeois forest";0;0;0
"2019";"Central Plain";"Jura";">>Other public forest";0;0;0
"2019";"Prealps";"Switzerland";"Type of owners - total";51642;238229;216611
"2019";"Prealps";"Switzerland";"Private forest";50929;122547;110745
"2019";"Prealps";"Switzerland";"Public forest";713;115682;105866
"2019";"Prealps";"Switzerland";">>Federal forest";1;2090;1710
"2019";"Prealps";"Switzerland";">>Cantonal forest";12;13648;12970
"2019";"Prealps";"Switzerland";">>Municipality forest";188;24817;21655
"2019";"Prealps";"Switzerland";">>Bourgeois forest";126;26330;24705
"2019";"Prealps";"Switzerland";">>Other public forest";386;48797;44826
"2019";"Prealps";"Zürich";"Type of owners - total";460;1231;1204
"2019";"Prealps";"Zürich";"Private forest";454;787;769
"2019";"Prealps";"Zürich";"Public forest";6;444;435
"2019";"Prealps";"Zürich";">>Federal forest";0;0;0
"2019";"Prealps";"Zürich";">>Cantonal forest";0;0;0
"2019";"Prealps";"Zürich";">>Municipality forest";3;244;235
"2019";"Prealps";"Zürich";">>Bourgeois forest";0;0;0
"2019";"Prealps";"Zürich";">>Other public forest";3;200;200
"2019";"Prealps";"Bern / Berne";"Type of owners - total";13533;63517;60994
"2019";"Prealps";"Bern / Berne";"Private forest";13426;42100;40726
"2019";"Prealps";"Bern / Berne";"Public forest";107;21417;20268
"2019";"Prealps";"Bern / Berne";">>Federal forest";1;186;134
"2019";"Prealps";"Bern / Berne";">>Cantonal forest";1;5464;5464
"2019";"Prealps";"Bern / Berne";">>Municipality forest";29;4150;3678
"2019";"Prealps";"Bern / Berne";">>Bourgeois forest";36;6330;6052
"2019";"Prealps";"Bern / Berne";">>Other public forest";40;5287;4940
"2019";"Prealps";"Luzern";"Type of owners - total";4192;24744;24744
"2019";"Prealps";"Luzern";"Private forest";4137;17373;17373
"2019";"Prealps";"Luzern";"Public forest";55;7371;7371
"2019";"Prealps";"Luzern";">>Federal forest";1;567;567
"2019";"Prealps";"Luzern";">>Cantonal forest";1;2127;2127
"2019";"Prealps";"Luzern";">>Municipality forest";16;1553;1553
"2019";"Prealps";"Luzern";">>Bourgeois forest";0;0;0
"2019";"Prealps";"Luzern";">>Other public forest";37;3124;3124
"2019";"Prealps";"Uri";"Type of owners - total";0;0;0
"2019";"Prealps";"Uri";"Private forest";0;0;0
"2019";"Prealps";"Uri";"Public forest";0;0;0
"2019";"Prealps";"Uri";">>Federal forest";0;0;0
"2019";"Prealps";"Uri";">>Cantonal forest";0;0;0
"2019";"Prealps";"Uri";">>Municipality forest";0;0;0
"2019";"Prealps";"Uri";">>Bourgeois forest";0;0;0
"2019";"Prealps";"Uri";">>Other public forest";0;0;0
"2019";"Prealps";"Schwyz";"Type of owners - total";2925;26663;25843
"2019";"Prealps";"Schwyz";"Private forest";2847;6411;6261
"2019";"Prealps";"Schwyz";"Public forest";78;20252;19582
"2019";"Prealps";"Schwyz";">>Federal forest";1;610;608
"2019";"Prealps";"Schwyz";">>Cantonal forest";1;182;174
"2019";"Prealps";"Schwyz";">>Municipality forest";4;160;138
"2019";"Prealps";"Schwyz";">>Bourgeois forest";39;5202;4860
"2019";"Prealps";"Schwyz";">>Other public forest";33;14098;13802
"2019";"Prealps";"Obwalden";"Type of owners - total";1582;16754;13758
"2019";"Prealps";"Obwalden";"Private forest";1571;1296;1296
"2019";"Prealps";"Obwalden";"Public forest";11;15458;12462
"2019";"Prealps";"Obwalden";">>Federal forest";1;448;164
"2019";"Prealps";"Obwalden";">>Cantonal forest";0;0;0
"2019";"Prealps";"Obwalden";">>Municipality forest";0;0;0
"2019";"Prealps";"Obwalden";">>Bourgeois forest";1;1894;1539
"2019";"Prealps";"Obwalden";">>Other public forest";9;13116;10759
"2019";"Prealps";"Nidwalden";"Type of owners - total";826;7772;7093
"2019";"Prealps";"Nidwalden";"Private forest";806;2453;2453
"2019";"Prealps";"Nidwalden";"Public forest";20;5319;4640
"2019";"Prealps";"Nidwalden";">>Federal forest";1;26;20
"2019";"Prealps";"Nidwalden";">>Cantonal forest";1;117;117
"2019";"Prealps";"Nidwalden";">>Municipality forest";1;34;34
"2019";"Prealps";"Nidwalden";">>Bourgeois forest";0;0;0
"2019";"Prealps";"Nidwalden";">>Other public forest";17;5142;4469
"2019";"Prealps";"Glarus";"Type of owners - total";0;0;0
"2019";"Prealps";"Glarus";"Private forest";0;0;0
"2019";"Prealps";"Glarus";"Public forest";0;0;0
"2019";"Prealps";"Glarus";">>Federal forest";0;0;0
"2019";"Prealps";"Glarus";">>Cantonal forest";0;0;0
"2019";"Prealps";"Glarus";">>Municipality forest";0;0;0
"2019";"Prealps";"Glarus";">>Bourgeois forest";0;0;0
"2019";"Prealps";"Glarus";">>Other public forest";0;0;0
"2019";"Prealps";"Zug";"Type of owners - total";800;5268;5197
"2019";"Prealps";"Zug";"Private forest";737;1191;1189
"2019";"Prealps";"Zug";"Public forest";63;4077;4008
"2019";"Prealps";"Zug";">>Federal forest";1;19;19
"2019";"Prealps";"Zug";">>Cantonal forest";1;376;366
"2019";"Prealps";"Zug";">>Municipality forest";54;97;97
"2019";"Prealps";"Zug";">>Bourgeois forest";2;42;42
"2019";"Prealps";"Zug";">>Other public forest";5;3543;3484
"2019";"Prealps";"Fribourg / Freiburg";"Type of owners - total";4950;25826;25241
"2019";"Prealps";"Fribourg / Freiburg";"Private forest";4901;11045;11045
"2019";"Prealps";"Fribourg / Freiburg";"Public forest";49;14781;14196
"2019";"Prealps";"Fribourg / Freiburg";">>Federal forest";1;80;45
"2019";"Prealps";"Fribourg / Freiburg";">>Cantonal forest";1;3137;3118
"2019";"Prealps";"Fribourg / Freiburg";">>Municipality forest";39;11441;10912
"2019";"Prealps";"Fribourg / Freiburg";">>Bourgeois forest";0;0;0
"2019";"Prealps";"Fribourg / Freiburg";">>Other public forest";8;123;121
"2019";"Prealps";"Solothurn";"Type of owners - total";0;0;0
"2019";"Prealps";"Solothurn";"Private forest";0;0;0
"2019";"Prealps";"Solothurn";"Public forest";0;0;0
"2019";"Prealps";"Solothurn";">>Federal forest";0;0;0
"2019";"Prealps";"Solothurn";">>Cantonal forest";0;0;0
"2019";"Prealps";"Solothurn";">>Municipality forest";0;0;0
"2019";"Prealps";"Solothurn";">>Bourgeois forest";0;0;0
"2019";"Prealps";"Solothurn";">>Other public forest";0;0;0
"2019";"Prealps";"Basel-Stadt";"Type of owners - total";0;0;0
"2019";"Prealps";"Basel-Stadt";"Private forest";0;0;0
"2019";"Prealps";"Basel-Stadt";"Public forest";0;0;0
"2019";"Prealps";"Basel-Stadt";">>Federal forest";0;0;0
"2019";"Prealps";"Basel-Stadt";">>Cantonal forest";0;0;0
"2019";"Prealps";"Basel-Stadt";">>Municipality forest";0;0;0
"2019";"Prealps";"Basel-Stadt";">>Bourgeois forest";0;0;0
"2019";"Prealps";"Basel-Stadt";">>Other public forest";0;0;0
"2019";"Prealps";"Basel-Landschaft";"Type of owners - total";0;0;0
"2019";"Prealps";"Basel-Landschaft";"Private forest";0;0;0
"2019";"Prealps";"Basel-Landschaft";"Public forest";0;0;0
"2019";"Prealps";"Basel-Landschaft";">>Federal forest";0;0;0
"2019";"Prealps";"Basel-Landschaft";">>Cantonal forest";0;0;0
"2019";"Prealps";"Basel-Landschaft";">>Municipality forest";0;0;0
"2019";"Prealps";"Basel-Landschaft";">>Bourgeois forest";0;0;0
"2019";"Prealps";"Basel-Landschaft";">>Other public forest";0;0;0
"2019";"Prealps";"Schaffhausen";"Type of owners - total";0;0;0
"2019";"Prealps";"Schaffhausen";"Private forest";0;0;0
"2019";"Prealps";"Schaffhausen";"Public forest";0;0;0
"2019";"Prealps";"Schaffhausen";">>Federal forest";0;0;0
"2019";"Prealps";"Schaffhausen";">>Cantonal forest";0;0;0
"2019";"Prealps";"Schaffhausen";">>Municipality forest";0;0;0
"2019";"Prealps";"Schaffhausen";">>Bourgeois forest";0;0;0
"2019";"Prealps";"Schaffhausen";">>Other public forest";0;0;0
"2019";"Prealps";"Appenzell Ausserrhoden";"Type of owners - total";4266;7181;6861
"2019";"Prealps";"Appenzell Ausserrhoden";"Private forest";4241;5530;5529
"2019";"Prealps";"Appenzell Ausserrhoden";"Public forest";25;1651;1332
"2019";"Prealps";"Appenzell Ausserrhoden";">>Federal forest";1;26;26
"2019";"Prealps";"Appenzell Ausserrhoden";">>Cantonal forest";1;392;177
"2019";"Prealps";"Appenzell Ausserrhoden";">>Municipality forest";21;1122;1018
"2019";"Prealps";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"2019";"Prealps";"Appenzell Ausserrhoden";">>Other public forest";2;111;111
"2019";"Prealps";"Appenzell Innerrhoden";"Type of owners - total";3024;4869;4655
"2019";"Prealps";"Appenzell Innerrhoden";"Private forest";2996;2782;2782
"2019";"Prealps";"Appenzell Innerrhoden";"Public forest";28;2087;1873
"2019";"Prealps";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"2019";"Prealps";"Appenzell Innerrhoden";">>Cantonal forest";1;154;148
"2019";"Prealps";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"2019";"Prealps";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"2019";"Prealps";"Appenzell Innerrhoden";">>Other public forest";27;1933;1725
"2019";"Prealps";"St. Gallen";"Type of owners - total";9524;32842;31644
"2019";"Prealps";"St. Gallen";"Private forest";9258;16193;15751
"2019";"Prealps";"St. Gallen";"Public forest";266;16649;15893
"2019";"Prealps";"St. Gallen";">>Federal forest";1;128;127
"2019";"Prealps";"St. Gallen";">>Cantonal forest";1;918;855
"2019";"Prealps";"St. Gallen";">>Municipality forest";11;621;608
"2019";"Prealps";"St. Gallen";">>Bourgeois forest";48;12862;12212
"2019";"Prealps";"St. Gallen";">>Other public forest";205;2120;2091
"2019";"Prealps";"Graubünden / Grigioni / Grischun";"Type of owners - total";0;0;0
"2019";"Prealps";"Graubünden / Grigioni / Grischun";"Private forest";0;0;0
"2019";"Prealps";"Graubünden / Grigioni / Grischun";"Public forest";0;0;0
"2019";"Prealps";"Graubünden / Grigioni / Grischun";">>Federal forest";0;0;0
"2019";"Prealps";"Graubünden / Grigioni / Grischun";">>Cantonal forest";0;0;0
"2019";"Prealps";"Graubünden / Grigioni / Grischun";">>Municipality forest";0;0;0
"2019";"Prealps";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"2019";"Prealps";"Graubünden / Grigioni / Grischun";">>Other public forest";0;0;0
"2019";"Prealps";"Aargau";"Type of owners - total";0;0;0
"2019";"Prealps";"Aargau";"Private forest";0;0;0
"2019";"Prealps";"Aargau";"Public forest";0;0;0
"2019";"Prealps";"Aargau";">>Federal forest";0;0;0
"2019";"Prealps";"Aargau";">>Cantonal forest";0;0;0
"2019";"Prealps";"Aargau";">>Municipality forest";0;0;0
"2019";"Prealps";"Aargau";">>Bourgeois forest";0;0;0
"2019";"Prealps";"Aargau";">>Other public forest";0;0;0
"2019";"Prealps";"Thurgau";"Type of owners - total";0;0;0
"2019";"Prealps";"Thurgau";"Private forest";0;0;0
"2019";"Prealps";"Thurgau";"Public forest";0;0;0
"2019";"Prealps";"Thurgau";">>Federal forest";0;0;0
"2019";"Prealps";"Thurgau";">>Cantonal forest";0;0;0
"2019";"Prealps";"Thurgau";">>Municipality forest";0;0;0
"2019";"Prealps";"Thurgau";">>Bourgeois forest";0;0;0
"2019";"Prealps";"Thurgau";">>Other public forest";0;0;0
"2019";"Prealps";"Ticino";"Type of owners - total";0;0;0
"2019";"Prealps";"Ticino";"Private forest";0;0;0
"2019";"Prealps";"Ticino";"Public forest";0;0;0
"2019";"Prealps";"Ticino";">>Federal forest";0;0;0
"2019";"Prealps";"Ticino";">>Cantonal forest";0;0;0
"2019";"Prealps";"Ticino";">>Municipality forest";0;0;0
"2019";"Prealps";"Ticino";">>Bourgeois forest";0;0;0
"2019";"Prealps";"Ticino";">>Other public forest";0;0;0
"2019";"Prealps";"Vaud";"Type of owners - total";5566;21562;9377
"2019";"Prealps";"Vaud";"Private forest";5555;15386;5571
"2019";"Prealps";"Vaud";"Public forest";11;6176;3806
"2019";"Prealps";"Vaud";">>Federal forest";0;0;0
